DATETIME,GKS_BESS_RN (DALMP),GKS_BESS_RN (RTLMP),HB_HOUSTON (DALMP),HB_HOUSTON (RTLMP),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
03/04/2026 03:00:00,10.96,18.755,17.73,21.425,3,03/04/2026,OFFPEAK,MARCH,2026
03/04/2026 04:00:00,14.54,19.81,19.58,19.8225,4,03/04/2026,OFFPEAK,MARCH,2026
03/04/2026 05:00:00,18.09,17.74,21.65,17.37,5,03/04/2026,OFFPEAK,MARCH,2026
03/04/2026 06:00:00,22.19,21.585,25.26,21.36,6,03/04/2026,OFFPEAK,MARCH,2026
03/04/2026 07:00:00,26.32,24.4175,29.84,24.8025,7,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 08:00:00,22.62,15.57,29.73,25.16,8,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 09:00:00,14.19,4.565,25.28,21.0675,9,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 10:00:00,3.67,-2.445,22.14,21.06,10,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 11:00:00,1.79,-2.0125,23.64,22.415,11,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 12:00:00,1.23,-3.6975,24.97,20.965,12,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 13:00:00,.31,-6.13,25.05,21.9625,13,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 14:00:00,6.38,-6.67,27.05,20.1475,14,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 15:00:00,8,-6.265,27.88,20.94,15,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 16:00:00,8.89,-7.9025,31.72,23.2675,16,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 17:00:00,7.06,-6.215,34.82,39.5225,17,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 18:00:00,9.88,.215,48.62,55.4225,18,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 19:00:00,15.13,4.0125,58.14,51.89,19,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 20:00:00,22.71,5.8875,61.26,40.5325,20,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 21:00:00,24.76,5.4625,53.3,37.2125,21,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 22:00:00,19.4,1.615,42.82,36.795,22,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 23:00:00,17.38,-1.945,34.85,32.605,23,03/04/2026,OFFPEAK,MARCH,2026
03/05/2026 00:00:00,10.94,-.91,27.84,24.2325,24,03/04/2026,OFFPEAK,MARCH,2026
03/05/2026 01:00:00,11.82,4.805,25.19,20.6125,1,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 02:00:00,10.1,8.775,22.98,16.8475,2,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 03:00:00,8.33,6.56,21.47,15.6375,3,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 04:00:00,9.07,1.795,21.16,15.465,4,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 05:00:00,7.62,-1.5925,19.92,15.555,5,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 06:00:00,10.15,-1.0525,22.12,17.2575,6,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 07:00:00,10.92,4.255,21.99,21.225,7,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 08:00:00,7.59,2.2075,21.3,18.1875,8,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 09:00:00,7.75,-2.95,20.97,15.9,9,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 10:00:00,1.58,-4.465,17.77,14.9825,10,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 11:00:00,-1.37,-1.3825,15.25,8.475,11,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 12:00:00,-.6,-3.805,15.45,8.225,12,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 13:00:00,.89,-.055,17.83,11.97,13,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 14:00:00,4.76,-2.18,18.91,11.37,14,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 15:00:00,7.84,-.585,25.47,8.6575,15,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 16:00:00,8.62,7.9175,21.29,14.19,16,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 17:00:00,6.92,5.79,25.18,10.5725,17,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 18:00:00,11.22,3.81,29.31,22.4775,18,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 19:00:00,10.65,.8525,32.09,25.7925,19,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 20:00:00,9.44,4.55,29.15,25.98,20,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 21:00:00,10,5.97,26.7,27.1275,21,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 22:00:00,9.57,1.1425,24.98,26.1775,22,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 23:00:00,10.05,-2.1825,24.24,20.65,23,03/05/2026,OFFPEAK,MARCH,2026
03/06/2026 00:00:00,7.23,-1.22,19.9,16.02,24,03/05/2026,OFFPEAK,MARCH,2026
03/06/2026 01:00:00,3.72,1.29,19.23,18.35,1,03/06/2026,OFFPEAK,MARCH,2026
03/06/2026 02:00:00,2.98,-.175,17.9,17.345,2,03/06/2026,OFFPEAK,MARCH,2026
03/06/2026 03:00:00,1.27,-.07,17.33,17.26,3,03/06/2026,OFFPEAK,MARCH,2026
03/06/2026 04:00:00,.26,-.93,16.71,17.16,4,03/06/2026,OFFPEAK,MARCH,2026
03/06/2026 05:00:00,2.66,-4.4975,17.55,16.495,5,03/06/2026,OFFPEAK,MARCH,2026
03/06/2026 06:00:00,5.14,-1.1375,19.75,17.4875,6,03/06/2026,OFFPEAK,MARCH,2026
03/06/2026 07:00:00,5.6,.8475,19.8,19.9625,7,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 08:00:00,5.41,1.1925,20.46,19.16,8,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 09:00:00,2.88,-.265,18.49,14.1825,9,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 10:00:00,-2.77,-.5675,13.64,10.935,10,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 11:00:00,-.14,-2.7,14.34,9.3525,11,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 12:00:00,3.17,-2.9375,16.37,8.9775,12,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 13:00:00,10.27,14.47,19.35,12.54,13,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 14:00:00,14.06,16.8175,21.08,19.8675,14,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 15:00:00,17.1,26.47,25.1,22.9425,15,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 16:00:00,21.4,33,27.52,25.83,16,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 17:00:00,19.36,22.9,29.41,22.2575,17,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 18:00:00,18.62,13.805,26.89,23.2775,18,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 19:00:00,15,6.455,35,28.455,19,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 20:00:00,8.6,16.74,35.47,26.7075,20,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 21:00:00,7.66,15.035,36.07,24.085,21,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 22:00:00,4.58,2,33.55,21.9375,22,03/06/2026,WDPEAK,MARCH,2026
03/06/2026 23:00:00,8.6,2.5725,35.55,22.19,23,03/06/2026,OFFPEAK,MARCH,2026
03/07/2026 00:00:00,4.58,.62,28.39,21.0075,24,03/06/2026,OFFPEAK,MARCH,2026
