DATETIME,ERCOT (LOAD_FORECAST),ERCOT (NET_LOAD_FORECAST_BID_CLOSE),ERCOT (WIND_STWPF_BIDCLOSE),ERCOT (WIND_COPHSL_BIDCLOSE),ERCOT (SOLAR_COPHSL_BIDCLOSE),ERCOT (RTLOAD),ERCOT (WIND_RTI),ERCOT (SOLAR_GENERATION),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
01/03/2026 19:00:00,51384.605896,44342.9404,5424.2,5330.3,.1,50016.19,3793.87,,19,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 20:00:00,50052.127808,42950.72,7088.4,6927.4,0,49007.99,4924.36,,20,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 21:00:00,48265.815613,41358.5096,8407.1,8170.9,0,47628.16,6703.4,,21,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 22:00:00,46293.953247,39436.9294,9478.7,9165.1,0,47327.94,8498.03,,22,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 23:00:00,47022.467346,37556.3298,10419.6,10035.6,0,46381.14,10249.17,,23,01/03/2026,OFFPEAK,JANUARY,2026
01/04/2026 00:00:00,45996.558533,35800.1997,11215.6,10767.1,0,44851.48,11909.8,,24,01/03/2026,OFFPEAK,JANUARY,2026
01/04/2026 01:00:00,44249.24762,31335.2296,13073.1,12528,0,43561.92,12434.76,,1,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 02:00:00,43124.689819,29899.9904,13915.1,13327.2,0,42695.53,13056.6,,2,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 03:00:00,42641.890137,29160.0905,14497.7,13889.9,0,42367.59,13264.52,,3,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 04:00:00,42698.380127,28805.0393,14809.1,14150,0,42373.12,12668.5,,4,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 05:00:00,43275.870239,29164.3401,15061.2,14370.2,0,42578.67,12749.35,,5,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 06:00:00,43990.209717,31039.6204,15338.8,14597.7,0,43249.25,13343.53,,6,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 07:00:00,45003.310181,32752.6793,15510.8,14744.9,0,44509.54,14406.95,,7,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 08:00:00,45942.630493,34026.9906,15513.9,14738.9,403.9,45927.68,16196.4,,8,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 09:00:00,46520.190063,27331.48,15434.8,14659.6,7376.3,46971.24,16804.57,,9,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 10:00:00,47184.829956,17702.1793,14337.4,13615.3,17090.9,47580.62,13891.14,,10,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 11:00:00,47741.749634,14337.0207,13553.8,12843.7,19727.4,47005.12,13876.6,,11,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 12:00:00,47099.250488,10644.44,14660.9,13956.8,20886.2,46616.43,13300.65,,12,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 13:00:00,46755.449829,8485.6,15763.5,15099.4,20778.4,46669.01,13862.82,,13,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 14:00:00,46739.119507,6984.6602,16467.3,15823.4,20828.9,46812.14,13776.59,,14,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 15:00:00,47141.949585,5826.842,16795.2,16185.9,21143.2,47109.09,12946.46,,15,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 16:00:00,47780.710327,7765.5001,16850.5,16242.3,19156.6,47451.59,12128.86,,16,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 17:00:00,48036.630859,15660.0685,16699,16074.9,11802.4,48162.2,11827.41,,17,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 18:00:00,49625.359619,26830.6459,17434.1,16805.7,1426.3,49286,13175.78,,18,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 19:00:00,51142.049683,27873.9805,20106.7,19436.8,0,50369.01,16662.43,,19,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 20:00:00,50522.689819,25345.8697,23134.5,22537.5,0,50109.76,20661.9,,20,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 21:00:00,49139.609741,22843.9601,25373.9,24758.1,0,49545.77,22641.15,,21,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 22:00:00,48253.010864,20722.3098,26731.1,26132.1,0,48493.53,23889.16,,22,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 23:00:00,46742.640503,18502.085,27496.9,26880.9,0,46958.01,25020.64,,23,01/04/2026,OFFPEAK,JANUARY,2026
01/05/2026 00:00:00,45237.240112,16552.3517,27776.1,27149.2,0,45190.34,25067.41,,24,01/04/2026,OFFPEAK,JANUARY,2026
01/05/2026 01:00:00,43660.410278,17473.7269,26137,25415.6,0,43845.36,24267.02,,1,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 02:00:00,43215.340332,17336.3112,25373,24670.1,0,43110.04,23927.8,,2,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 03:00:00,42842.230469,17663.5734,24550,23875.7,0,42597.87,22967.12,,3,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 04:00:00,42826.199463,18795.1465,23487.6,22856.4,0,42597.13,22272.18,,4,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 05:00:00,43425.238953,20630.5964,22634.1,21997.7,0,43581.92,21899.63,,5,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 06:00:00,45834.330505,24412.4934,21902.9,21298.5,0,45370.18,22093.86,,6,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 07:00:00,48460.667053,28294.5202,21368.1,20790.8,0,47878.3,21852.06,,7,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 08:00:00,49148.369629,29949.6202,21222,20624,300.6,49529.63,20828.31,,8,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 09:00:00,49239.450439,25284.3797,20361.1,19788.7,5700.6,49924.55,19121.54,,9,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 10:00:00,49654.969727,19038.5899,18401.5,17967.1,13982.9,50261.83,13892.6,,10,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 11:00:00,50522.340088,16884.5701,17702.6,17268.8,16716.6,50520.44,13033.6,,11,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 12:00:00,50648.640259,16208.9907,17526.5,17024.9,17280.2,50551.07,13632.64,,12,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 13:00:00,50273.239502,15073.91,17735,17205.2,17726.8,50583.71,13749.01,,13,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 14:00:00,50360.520996,14700.7339,17874,17294.5,17748,50797.86,14402.48,,14,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 15:00:00,50712.079956,13559.1698,18384.9,17727.6,17942.4,51261.84,14697.29,,15,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 16:00:00,51532.080688,14440.0061,18408.8,17746.1,16996.5,51611.27,15246.34,,16,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 17:00:00,52353.73999,22175.68,17745.2,17118.9,10220.7,51932.75,14928.52,,17,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 18:00:00,53401.920044,31866.9497,18061,17625.3,1331.4,52430.58,14249.2,,18,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 19:00:00,53767.040161,32488.401,19864.7,19373.4,.3,53362,15417.99,,19,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 20:00:00,52878.908081,30755.8606,21387,20957.5,0,52691.3,17074.65,,20,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 21:00:00,51362.806213,28195.9997,23018.9,22616.7,0,51647.3,18578.31,,21,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 22:00:00,50099.420776,26392.5383,23279.5,22879.5,0,50181.96,19345.63,,22,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 23:00:00,47891.487061,23977.4447,23632.5,23231.1,0,47978.85,20006.66,,23,01/05/2026,OFFPEAK,JANUARY,2026
01/06/2026 00:00:00,45648.732605,21536.6924,24107.7,23697.8,0,45740.92,20627.68,,24,01/05/2026,OFFPEAK,JANUARY,2026
01/06/2026 01:00:00,44013.613098,20855.3752,22536,21975.9,0,44005.54,20778.49,,1,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 02:00:00,43170.700684,20716.4104,21435.1,20922.2,0,42935.13,20223.9,,2,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 03:00:00,42486.246277,21257.4015,20065.5,19627.6,0,42241.83,19500.28,,3,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 04:00:00,42210.773926,22401.0289,18809.8,18398.1,0,41833.39,18306.2,,4,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 05:00:00,42423.936584,24557.2797,17625.6,17244.8,0,42508.1,17490.26,,5,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 06:00:00,44659.763916,28766.4599,16197.7,15882,0,44060.7,17455.58,,6,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 07:00:00,46999.411316,34392.9701,14540.7,14272.7,0,46866.91,16166.63,,7,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 08:00:00,48377.485901,37797.6596,12825.8,12579.4,295.4,48191.11,13340.1,,8,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 09:00:00,48015.067261,33496.7495,11002,10787.8,6350.4,48548.01,11016.82,,9,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 10:00:00,48676.956787,27441.06,8126.6,7980.9,15721.9,49052.08,8154.68,,10,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 11:00:00,49138.470093,26604.37,5440.5,5357,19470.8,49579.58,6425.42,,11,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 12:00:00,49824.190674,26943.5094,3996.9,3951.9,20828.8,50252.71,5037.61,,12,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 13:00:00,50492.359375,27540.2902,3963.5,3887.6,20894.1,51089.15,3758.32,,13,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 14:00:00,52036.34082,29339.0904,2938.4,2873.8,20961.6,52092.93,2851.57,,14,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 15:00:00,53243.180298,29754.8892,2452,2390.4,21436,53222.28,2360.66,,15,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 16:00:00,54205.080811,30879.5296,2310,2253.5,20785.4,53947.09,2192.81,,16,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 17:00:00,54293.590576,38705.9997,2540.1,2494.9,12886.6,54596.59,2255.97,,17,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 18:00:00,54174.820068,49457.9502,3207.5,3168.6,1612.5,54423.69,2446.57,,18,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 19:00:00,53849.600159,50543.7003,4233.5,4185.9,.4,54358.14,2927.22,,19,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 20:00:00,52976.809326,48685.5201,5354.2,5274.2,0,53319.93,3006.14,,20,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 21:00:00,51967.869629,46237.8796,6545.1,6454.8,0,51921.31,3846.26,,21,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 22:00:00,50675.699463,43112.2296,7820.8,7690.5,0,50355.22,5223.07,,22,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 23:00:00,48272.690552,39162.7697,9147.3,8926.5,0,48277.34,6686.35,,23,01/06/2026,OFFPEAK,JANUARY,2026
01/07/2026 00:00:00,46228.349976,35434.1344,10321,10094.5,0,46033.53,7586.03,,24,01/06/2026,OFFPEAK,JANUARY,2026
01/07/2026 01:00:00,44269.811401,35107.9824,8488.3,8303.1,0,44085.63,8617.69,,1,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 02:00:00,42976.829956,33255.6456,9113.4,8877.4,0,42948.7,9498.63,,2,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 03:00:00,42270.113464,32021.9622,9613,9361.4,0,42538.36,10448.88,,3,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 04:00:00,42480.532532,31726.1684,9842.1,9582.1,0,42426.59,10477.29,,4,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 05:00:00,43151.526611,32416.0488,10059.3,9794.5,0,43181.9,10280.47,,5,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 06:00:00,45224.77832,35086.3825,10269.5,10022.9,0,45233.83,10007.05,,6,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 07:00:00,48441.682007,38612.95,10340,10135.4,0,48369.82,10049.03,,7,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 08:00:00,50217.334412,38237.0301,12072.2,11860.1,415.8,50019.66,10628.68,,8,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 09:00:00,50146.092957,31085.1397,12106.6,11924.8,7284.1,49924.81,10794.8,,9,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 10:00:00,50336.40033,22005.5703,11965.3,11758.8,16577.2,49616.73,9493.18,,10,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 11:00:00,49867.001892,20214.8306,11144.1,10988.4,19277.8,49565.1,8369.34,,11,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 12:00:00,49952.954773,20434.3095,11069.1,10896.1,19349.7,49915.35,10277.49,,12,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 13:00:00,50387.219604,19489.1898,12687.3,12423.5,18985,50908.85,12309.97,,13,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 14:00:00,51950.379272,18285.9403,14642.7,14316.8,19020.3,51911.14,13874.56,,14,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 15:00:00,53200.53064,17073.5799,16464,16064.6,19039.7,52471.52,14497.46,,15,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 16:00:00,54079.649414,18170.9796,18035.1,17634.4,17271.6,52729.71,14013.07,,16,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 17:00:00,53947.295471,25053.3197,18943.6,18544,10080.8,52827.95,14558.48,,17,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 18:00:00,54147.624878,33329.7397,20072.5,19629.5,1238.6,53365.38,16240.96,,18,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 19:00:00,54183.815063,32781.2001,22362,21834.4,.3,54503.37,19918.95,,19,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 20:00:00,54368.939453,29679.1903,24760.4,24146.3,0,53811.81,23341.13,,20,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 21:00:00,53231.509399,26362.3494,26772.4,26073.5,0,53044.95,25490.47,,21,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 22:00:00,52052.737732,22923.9096,28372,27648.9,0,51801.35,25711.21,,22,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 23:00:00,50120.395813,19340.7628,29465.7,28751.8,0,49563.32,25565.62,,23,01/07/2026,OFFPEAK,JANUARY,2026
01/08/2026 00:00:00,47846.674927,16457.3561,29875.8,29201.3,0,47162.49,25571.78,,24,01/07/2026,OFFPEAK,JANUARY,2026
01/08/2026 01:00:00,45148.476013,13421.2745,30996.4,30225.8,0,45181.48,25056.03,,1,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 02:00:00,44037.897339,12521.1526,30709.7,29989.1,0,44006.76,24615.77,,2,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 03:00:00,43244.062988,12692.1731,29911.3,29203.1,0,43451.39,24464.05,,3,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 04:00:00,43276.889465,13029.9929,29248.1,28566.6,0,43005.67,24279.54,,4,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 05:00:00,43529.945618,13640.0812,29212.9,28405,0,43403.76,24310.72,,5,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 06:00:00,45071.102966,15868.2674,29284,28394.5,0,44922.45,24236.81,,6,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 07:00:00,47604.87085,19037.7117,29377.2,28438.7,0,47637.03,24639.75,,7,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 08:00:00,48880.800049,19987.5197,29871.6,28885.3,172.2,49376.35,25600.89,,8,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 09:00:00,49799.719482,15782.1299,30300.1,29276,4019.5,49889.63,25136.81,,9,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 10:00:00,51056.039795,8698.5293,30897.3,29907.3,11368.4,50743.29,24111.09,,10,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 11:00:00,51468.349731,5387.3926,31490,30486.5,14802.7,51397.45,23475.35,,11,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 12:00:00,51865.040039,4601.0896,31326.7,30301.2,16294.8,52159.12,23573.04,,12,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 13:00:00,52975.240356,7181.6443,29016.7,28070.7,16682.1,52623.07,22751.73,,13,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 14:00:00,53570.020874,9098.9228,27652.4,26654.3,16795.8,53274.79,21861.42,,14,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 15:00:00,53966.471191,11561.6304,26081.5,25151.4,16366.3,53564.02,20478.9,,15,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 16:00:00,54069.709717,14248.9638,24627.2,23699.9,15322.4,53677.04,19735.55,,16,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 17:00:00,53916.820923,20954.4357,23141.7,22223.5,10227.9,53646.53,19449.19,,17,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 18:00:00,53979.619751,31913.3871,21186.7,20420.3,1596.5,53828.74,19743.99,,18,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 19:00:00,54178.989136,35486.0688,19798.8,19190,.6,54585,17454.79,,19,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 20:00:00,54097.969177,34761.9057,19696.7,19200.7,0,53660.2,16505.63,,20,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 21:00:00,52507.434326,33365.082,19899.3,19482.4,0,52548.78,16114.48,,21,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 22:00:00,50889.08551,31465.4669,19950.8,19532,0,51114.57,14686.17,,22,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 23:00:00,49066.773193,29462.6469,19565.2,19140.7,0,48742.28,13332.47,,23,01/08/2026,OFFPEAK,JANUARY,2026
01/09/2026 00:00:00,46524.237366,27938.4394,18507.2,18100.2,0,46142.72,11417.73,,24,01/08/2026,OFFPEAK,JANUARY,2026
01/09/2026 01:00:00,44390.544861,31075.1575,13003.3,12653,0,43795.77,7947.52,,1,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 02:00:00,42158.388184,32246.2206,10563.8,10262.2,0,42609.07,6597.92,,2,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 03:00:00,41583.71167,33446.4963,8499.5,8193.7,0,42089.99,7069.39,,3,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 04:00:00,41764.820923,34209.9062,7511.4,7165.5,0,41928.61,7122.68,,4,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 05:00:00,42556.237854,35057.1566,7450.6,7087.1,0,42389.65,7385.8,,5,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 06:00:00,44191.759033,37431.2804,7877.5,7511.9,0,44097.66,7410.59,,6,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 07:00:00,46982.742126,39176.6197,9869.8,9345.6,0,47265.41,7466.52,,7,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 08:00:00,48757.424316,41104.4701,9762.1,9252.3,201.8,49116.63,6925.79,,8,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 09:00:00,49385.524109,36590.8493,9818.2,9290.6,4705.1,49367.06,6915.76,,9,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 10:00:00,49863.059814,29305.45,9858.4,9316.6,12193,50516.5,7030.75,,10,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 11:00:00,51028.6604,25795.0599,10543.8,10039.1,15093.9,50914.91,8560.56,,11,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 12:00:00,51327.429321,23091.3594,11880.2,11321.8,16436.1,51196.71,11150.73,,12,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 13:00:00,51609.840454,22758.0304,12730.4,12105,16074.7,51598.22,13034.46,,13,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 14:00:00,51957.800293,22992.3342,13404.1,12755.7,15524,52090.13,14166.2,,14,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 15:00:00,52267.519653,22976.1902,14291.9,13612.2,14611.4,52300.8,14619.26,,15,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 16:00:00,52575.970459,23287.6075,15202.5,14470.6,13183,52360.43,15221.25,,16,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 17:00:00,52603.269897,26503.01,15725.5,15016.9,9325.8,52186.44,14860.8,,17,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 18:00:00,52642.821045,34279.8624,16166.9,15453.6,1662.8,52269.78,14620.56,,18,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 19:00:00,52559.600464,35464.7901,17468.9,16816.8,.8,52922.52,15276.39,,19,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 20:00:00,52157.031006,32808.1199,19337.7,18711,0,52190.46,17163.06,,20,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 21:00:00,51293.340271,29621.2497,21404.7,20799.9,0,51690.78,20659.51,,21,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 22:00:00,50824.439209,25765.7404,23729.2,23024.6,0,51017.76,22976.6,,22,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 23:00:00,49907.850708,22658.0605,25521.6,24822.4,0,49615.6,22905.38,,23,01/09/2026,OFFPEAK,JANUARY,2026
01/10/2026 00:00:00,48344.240723,20216.4101,26395.6,25665.1,0,47731.24,23065.37,,24,01/09/2026,OFFPEAK,JANUARY,2026
01/10/2026 01:00:00,46087.44043,17588.599,27454.4,26473.5,0,46083.72,24046.27,,1,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 02:00:00,45000.539795,16973.4703,27415.4,26287.2,0,44978.15,25273,,2,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 03:00:00,44307.43042,16577.1102,27661.5,26518.6,0,44192.07,25187.27,,3,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 04:00:00,43926.829956,15735.3293,28281.4,27201.4,0,44064.94,25532.54,,4,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 05:00:00,44402.110596,15886.4007,28630.8,27609.2,0,44469.75,26057.33,,5,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 06:00:00,45532.320313,19723.5097,26837.3,25909.7,0,45426.41,26664.34,,6,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 07:00:00,47235.199707,22465.0902,26146.1,25249.7,0,47005.41,26930.22,,7,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 08:00:00,48428.859619,25134.5594,25086.1,24224,333.9,48885.59,27032.52,,8,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 09:00:00,49638.519775,21022.0806,23441.9,22655.6,7160.7,50562.28,24579.59,,9,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 10:00:00,50517.638916,12394.8505,21730,21012.6,17882,51686.79,21014.07,,10,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 11:00:00,51571.179932,9332.8099,20840.9,20209.6,21105.1,51699.89,19947.61,,11,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 12:00:00,51171.300659,8202.5094,20299.6,19783.4,21682.5,50945.22,19859.59,,12,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 13:00:00,50429.989502,8547.7004,19353.6,18847.8,21031.5,50266.29,20267.21,,13,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 14:00:00,49851.590088,8925.4597,17860.4,17427.4,20960.9,49502.46,19443.93,,14,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 15:00:00,49315.970337,9148.81,16167.7,15783.6,21439.2,48668.19,17956.01,,15,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 16:00:00,48911.049805,11175.5503,14545.8,14198.8,20710,48376.91,16327.51,,16,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 17:00:00,48810.229797,20317.6798,12754.1,12474.6,13762.6,48974.55,15059.73,,17,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 18:00:00,50329.540405,36190.3094,10609.4,10517.7,2172,50909.29,12431.66,,18,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 19:00:00,53224.559692,42671.9204,8792.3,8752.5,1.6,53096.75,9831.74,,19,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 20:00:00,53928.800293,44221.7402,7867.5,7850.5,0,53182.98,8716.98,,20,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 21:00:00,53331.370605,44693.1395,7379.1,7367.4,0,53363.49,7859.43,,21,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 22:00:00,53023.219238,44338.4401,7297.3,7283.6,0,53502.76,7810.66,,22,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 23:00:00,52920.209595,43323.5297,7634.6,7606.6,0,52890.5,8645.65,,23,01/10/2026,OFFPEAK,JANUARY,2026
01/11/2026 00:00:00,52310.680542,41724.5599,8378.1,8333,0,51899.63,9496.44,,24,01/10/2026,OFFPEAK,JANUARY,2026
01/11/2026 01:00:00,51108.880249,37047.861,12170.8,12052.8,0,50813.46,10642.13,,1,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 02:00:00,50117.729858,35160.6396,13501.5,13354.7,0,50166.1,11291.23,,2,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 03:00:00,49850.620728,33684.0899,14867.8,14643.7,0,49777.87,12367.93,,3,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 04:00:00,49769.790405,32895.6195,15827.6,15527.6,0,49724.65,13572.65,,4,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 05:00:00,50092.820923,33256.1298,16188.3,15879.2,0,50242.27,13889.12,,5,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 06:00:00,51189.699951,35854.6502,15808.2,15503.9,0,51111.03,13938.67,,6,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 07:00:00,52593.010742,38913.4698,14762.9,14443.3,0,52688.41,13742.1,,7,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 08:00:00,53873.939819,41788.9002,13322.8,13092.1,394.9,54179.95,12822.88,,8,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 09:00:00,54164.510376,37312.6806,11246.2,11070.1,7250.5,55164.7,11048.96,,9,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 10:00:00,54403.419556,28470.0293,8010.2,7903.8,17935.4,54525.98,7100.66,,10,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 11:00:00,53084.121094,26204.5798,4943,4904.2,21311.4,52868.01,4114.49,,11,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 12:00:00,51461.469604,25117.5305,3194.4,3174.2,22298.9,51117.61,3030.11,,12,01/11/2026,WEPEAK,JANUARY,2026
